STATION,STATION_NAME,DATE,DLY-TAVG-NORMAL
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100502,65.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100503,65.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100504,65.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100505,65.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100506,65.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100507,65.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100508,65.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100509,65.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100510,65.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100511,66.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100512,66.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100513,66.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100514,66.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100515,66.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100516,66.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100517,66.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100518,66.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100519,66.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100520,66.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100521,66.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100522,66.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100523,66.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100524,67.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100525,67.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100526,67.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100527,67.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100528,67.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100529,67.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100530,67.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100531,67.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100601,67.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100602,67.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100603,67.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100604,68.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100605,68.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100606,68.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100607,68.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100608,68.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100609,68.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100610,68.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100611,68.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100612,69.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100613,69.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100614,69.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100615,69.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100616,69.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100617,69.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100618,70.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100619,70.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100620,70.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100621,70.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100622,70.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100623,71.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100624,71.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100625,71.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100626,71.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100627,71.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100628,71.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100629,72.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100630,72.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100701,72.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100702,72.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100703,72.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100704,72.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100705,72.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100706,73.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100707,73.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100708,73.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100709,73.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100710,73.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100711,73.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100712,73.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100713,73.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100714,73.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100715,73.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100716,74.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100717,74.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100718,74.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100719,74.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100720,74.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100721,74.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100722,74.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100723,74.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100724,74.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100725,74.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100726,74.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100727,74.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100728,74.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100729,74.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100730,74.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100731,74.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100801,74.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100802,74.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100803,74.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100804,75.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100805,75.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100806,75.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100807,75.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100808,75.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100809,75.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100810,75.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100811,75.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100812,75.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100813,75.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100814,75.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100815,75.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100816,75.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100817,75.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100818,75.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100819,75.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100820,75.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100821,75.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100822,75.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100823,75.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100824,75.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100825,75.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100826,75.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100827,75.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100828,75.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100829,75.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100830,75.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100831,75.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100901,75.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100902,75.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100903,75.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100904,75.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100905,75.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100906,75.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100907,74.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100908,74.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100909,74.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100910,74.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100911,74.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100912,74.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100913,74.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100914,73.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100915,73.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100916,73.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100917,73.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100918,73.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100919,73.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100920,72.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100921,72.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100922,72.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100923,72.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100924,72.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100925,71.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100926,71.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100927,71.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100928,71.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100929,71.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20100930,70.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101001,70.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101002,70.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101003,70.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101004,70.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101005,70.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101006,69.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101007,69.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101008,69.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101009,69.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101010,69.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101011,68.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101012,68.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101013,68.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101014,68.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101015,68.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101016,67.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101017,67.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101018,67.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101019,67.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101020,67.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101021,67.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101022,66.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101023,66.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101024,66.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101025,66.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101026,66.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101027,65.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101028,65.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101029,65.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101030,65.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101031,64.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101101,64.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101102,64.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101103,64.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101104,64.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101105,63.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101106,63.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101107,63.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101108,62.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101109,62.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101110,62.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101111,62.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101112,61.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101113,61.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101114,61.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101115,61.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101116,60.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101117,60.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101118,60.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101119,60.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101120,59.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101121,59.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101122,59.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101123,59.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101124,58.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101125,58.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101126,58.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101127,58.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101128,57.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101129,57.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101130,57.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101201,57.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101202,57.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101203,57.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101204,56.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101205,56.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101206,56.6
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101207,56.5
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101208,56.4
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101209,56.3
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101210,56.2
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101211,56.1
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101212,56.0
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101213,55.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101214,55.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101215,55.9
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101216,55.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101217,55.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101218,55.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101219,55.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101220,55.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101221,55.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101222,55.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101223,55.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101224,55.7
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101225,55.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101226,55.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101227,55.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101228,55.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101229,55.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101230,55.8
GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,20101231,55.9
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100101,57.2
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100102,57.2
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100103,57.3
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100104,57.3
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100105,57.3
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100106,57.4
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100107,57.4
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100108,57.5
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100109,57.5
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100110,57.6
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100111,57.6
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100112,57.6
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100113,57.7
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100114,57.7
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100115,57.7
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100116,57.8
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100117,57.8
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100118,57.8
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100119,57.8
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100120,57.9
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100121,57.9
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100122,57.9
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100123,57.9
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100124,57.9
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100125,57.9
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100126,58.0
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100127,58.0
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100128,58.0
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100129,58.0
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100130,58.0
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100131,58.1
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100201,58.1
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100202,58.1
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100203,58.1
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100204,58.1
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100205,58.2
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100206,58.2
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100207,58.2
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100208,58.3
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100209,58.3
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100210,58.4
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100211,58.4
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100212,58.4
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100213,58.5
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100214,58.6
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100215,58.6
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100216,58.7
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100217,58.7
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100218,58.8
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100219,58.8
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100220,58.9
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100221,59.0
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100222,59.0
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100223,59.1
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100224,59.2
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100225,59.3
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100226,59.3
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100227,59.4
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100228,59.5
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100301,59.5
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100302,59.6
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100303,59.7
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100304,59.7
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100305,59.8
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100306,59.8
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100307,59.9
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100308,59.9
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100309,60.0
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100310,60.1
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100311,60.1
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100312,60.1
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100313,60.2
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100314,60.2
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100315,60.3
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100316,60.3
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100317,60.3
GHCND:USW00003167,HAWTHORNE MUNICIPAL AIRPORT CA US,20100318,60.4
